entry_id,employee_id,project_id,job_id,date,hours_regular,hours_overtime,cost,notes
TE-EC28B6F6,EMP-004,PROJ-0A179D7B,JOB-DC36861A,2024-12-26,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-77D1EF88,EMP-005,PROJ-0A179D7B,JOB-DC36861A,2024-12-26,8.0,2.0,246.84,Finish Carpentry & Trim work
TE-7B300DAA,EMP-005,PROJ-0A179D7B,JOB-DC36861A,2024-12-27,8.0,2.0,246.84,Finish Carpentry & Trim work
TE-F105BB36,EMP-004,PROJ-0A179D7B,JOB-DC36861A,2024-12-27,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-C4D80E93,EMP-002,PROJ-0A179D7B,JOB-DC36861A,2024-12-27,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-33499225,EMP-004,PROJ-0A179D7B,JOB-DC36861A,2024-12-30,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-05B6789B,EMP-003,PROJ-0A179D7B,JOB-DC36861A,2024-12-30,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-D66E9FB2,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2024-12-30,8.0,2.0,246.84,Fixtures & Appliances work
TE-09F08643,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2024-12-30,8.0,1.0,401.28,Fixtures & Appliances work
TE-88FDE5AD,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2024-12-31,8.0,1.0,401.28,Fixtures & Appliances work
TE-9F394DE9,EMP-003,PROJ-0A179D7B,JOB-B23C196D,2024-12-31,8.0,1.5,351.78,Fixtures & Appliances work
TE-9D2C6D15,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-01,8.0,2.0,246.84,Fixtures & Appliances work
TE-CBCF335C,EMP-004,PROJ-0A179D7B,JOB-B23C196D,2025-01-02,8.0,2.0,363.0,Fixtures & Appliances work
TE-734E0E18,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-02,8.0,2.0,246.84,Fixtures & Appliances work
TE-96CB8799,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2025-01-03,7.5,0.0,316.8,Fixtures & Appliances work
TE-9F7CA562,EMP-004,PROJ-0A179D7B,JOB-B23C196D,2025-01-03,8.0,1.5,338.25,Fixtures & Appliances work
TE-594DA7EC,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-03,8.0,2.0,246.84,Fixtures & Appliances work
TE-50F92E2F,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2025-01-06,8.0,1.5,432.96,Fixtures & Appliances work
TE-C70D662D,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-06,8.0,2.0,246.84,Fixtures & Appliances work
TE-E406A729,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-07,8.0,2.0,246.84,Fixtures & Appliances work
TE-F378CEDA,EMP-004,PROJ-0A179D7B,JOB-B23C196D,2025-01-07,8.0,2.0,363.0,Fixtures & Appliances work
TE-1A247AB0,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2025-01-08,8.0,2.0,464.64,Fixtures & Appliances work
TE-D83E47DE,EMP-005,PROJ-0A179D7B,JOB-B23C196D,2025-01-09,8.0,2.0,246.84,Fixtures & Appliances work
TE-446F6112,EMP-003,PROJ-0A179D7B,JOB-B23C196D,2025-01-09,8.0,1.0,326.04,Fixtures & Appliances work
TE-2C719F1B,EMP-002,PROJ-0A179D7B,JOB-B23C196D,2025-01-09,5.0,0.0,211.2,Fixtures & Appliances work
TE-3FA8E370,EMP-005,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-09,8.0,2.0,246.84,Final Grade & Landscaping work
TE-0D991089,EMP-002,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-09,8.0,0.0,337.92,Final Grade & Landscaping work
TE-B431B0FB,EMP-003,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-10,8.0,1.0,326.04,Final Grade & Landscaping work
TE-132E1201,EMP-004,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-10,8.0,2.0,363.0,Final Grade & Landscaping work
TE-DA568576,EMP-003,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-13,8.0,2.0,377.52,Final Grade & Landscaping work
TE-E4B1B236,EMP-003,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-14,8.0,2.0,377.52,Final Grade & Landscaping work
TE-2105CC9E,EMP-005,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-14,8.0,2.0,246.84,Final Grade & Landscaping work
TE-98CB67F5,EMP-004,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-15,6.5,0.0,214.5,Final Grade & Landscaping work
TE-9C9F0819,EMP-002,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-15,7.0,0.0,295.68,Final Grade & Landscaping work
TE-DC4567C2,EMP-003,PROJ-0A179D7B,JOB-8A3D52C7,2025-01-15,8.0,1.0,326.04,Final Grade & Landscaping work
TE-B24A9435,EMP-002,PROJ-0A179D7B,JOB-E4204738,2025-01-15,8.0,2.0,464.64,Final Cleanup & CO work
TE-FF972F5B,EMP-004,PROJ-0A179D7B,JOB-E4204738,2025-01-15,8.0,2.0,363.0,Final Cleanup & CO work
TE-05488D73,EMP-005,PROJ-0A179D7B,JOB-E4204738,2025-01-15,8.0,2.0,246.84,Final Cleanup & CO work
TE-67A9A60D,EMP-005,PROJ-0A179D7B,JOB-E4204738,2025-01-16,8.0,2.0,246.84,Final Cleanup & CO work
TE-B1F7CAB4,EMP-003,PROJ-0A179D7B,JOB-E4204738,2025-01-16,8.0,2.0,377.52,Final Cleanup & CO work
TE-FF955B48,EMP-002,PROJ-0A179D7B,JOB-E4204738,2025-01-16,8.0,2.0,464.64,Final Cleanup & CO work
TE-0C0DDF87,EMP-004,PROJ-0A179D7B,JOB-E4204738,2025-01-17,8.0,2.0,363.0,Final Cleanup & CO work
TE-AF6E2841,EMP-005,PROJ-0A179D7B,JOB-E4204738,2025-01-17,8.0,2.0,246.84,Final Cleanup & CO work
TE-9280B8E5,EMP-002,PROJ-0A179D7B,JOB-E4204738,2025-01-17,8.0,2.0,464.64,Final Cleanup & CO work
TE-BA739889,EMP-003,PROJ-A0479F56,JOB-85FC7321,2024-08-05,8.0,2.0,377.52,Demolition work
TE-9296254F,EMP-005,PROJ-A0479F56,JOB-85FC7321,2024-08-05,8.0,2.0,246.84,Demolition work
TE-96CEC7F6,EMP-002,PROJ-A0479F56,JOB-85FC7321,2024-08-05,8.0,2.0,464.64,Demolition work
TE-C208A233,EMP-005,PROJ-A0479F56,JOB-85FC7321,2024-08-06,8.0,2.0,246.84,Demolition work
TE-250655D8,EMP-004,PROJ-A0479F56,JOB-85FC7321,2024-08-07,8.0,2.0,363.0,Demolition work
TE-3DEF5D27,EMP-003,PROJ-A0479F56,JOB-85FC7321,2024-08-07,8.0,2.0,377.52,Demolition work
TE-F860D08A,EMP-002,PROJ-A0479F56,JOB-85FC7321,2024-08-08,8.0,2.0,464.64,Demolition work
TE-D0D8E025,EMP-005,PROJ-A0479F56,JOB-DA9057E5,2024-08-20,8.0,2.0,246.84,Insulation work
TE-6D47F548,EMP-002,PROJ-A0479F56,JOB-DA9057E5,2024-08-20,8.0,0.0,337.92,Insulation work
TE-ADC5ED9C,EMP-004,PROJ-A0479F56,JOB-DA9057E5,2024-08-20,8.0,2.0,363.0,Insulation work
TE-ADB38E34,EMP-003,PROJ-A0479F56,JOB-DA9057E5,2024-08-21,8.0,0.0,274.56,Insulation work
TE-EBECFEB7,EMP-002,PROJ-A0479F56,JOB-DA9057E5,2024-08-21,8.0,1.5,432.96,Insulation work
TE-084CC2B5,EMP-005,PROJ-A0479F56,JOB-DA9057E5,2024-08-21,8.0,2.0,246.84,Insulation work
TE-2FDD5D99,EMP-003,PROJ-A0479F56,JOB-DA9057E5,2024-08-22,8.0,0.5,300.3,Insulation work
TE-ED9D6804,EMP-002,PROJ-A0479F56,JOB-DA9057E5,2024-08-22,8.0,0.0,337.92,Insulation work
TE-6A500570,EMP-005,PROJ-A0479F56,JOB-DA9057E5,2024-08-22,8.0,2.0,246.84,Insulation work
TE-09D23C94,EMP-002,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-22,8.0,2.0,464.64,Drywall work
TE-0949004C,EMP-003,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-22,8.0,2.0,377.52,Drywall work
TE-C23CB856,EMP-004,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-23,8.0,2.0,363.0,Drywall work
TE-1961D8EB,EMP-004,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-26,8.0,2.0,363.0,Drywall work
TE-45087300,EMP-005,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-26,8.0,2.0,246.84,Drywall work
TE-5560A585,EMP-002,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-26,8.0,2.0,464.64,Drywall work
TE-3B22B53B,EMP-005,PROJ-A0479F56,JOB-4DE0C7AA,2024-08-27,8.0,2.0,246.84,Drywall work
TE-6B9516D3,EMP-005,PROJ-A0479F56,JOB-D9E15C82,2024-08-27,8.0,2.0,246.84,Cabinet Installation work
TE-6FE73CC4,EMP-003,PROJ-A0479F56,JOB-D9E15C82,2024-08-27,8.0,1.5,351.78,Cabinet Installation work
TE-0F513262,EMP-003,PROJ-A0479F56,JOB-D9E15C82,2024-08-28,5.0,0.0,171.6,Cabinet Installation work
TE-B90A2D00,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-08-28,5.5,0.0,181.5,Cabinet Installation work
TE-242B9C49,EMP-002,PROJ-A0479F56,JOB-D9E15C82,2024-08-28,3.5,0.0,147.84,Cabinet Installation work
TE-F133353B,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-08-29,7.5,0.0,247.5,Cabinet Installation work
TE-4A34B8C4,EMP-005,PROJ-A0479F56,JOB-D9E15C82,2024-08-29,8.0,2.0,246.84,Cabinet Installation work
TE-BE3178A7,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-08-30,8.0,2.0,363.0,Cabinet Installation work
TE-4ABA0264,EMP-002,PROJ-A0479F56,JOB-D9E15C82,2024-08-30,6.5,0.0,274.56,Cabinet Installation work
TE-01D8075D,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-09-02,6.5,0.0,214.5,Cabinet Installation work
TE-84EBB02C,EMP-003,PROJ-A0479F56,JOB-D9E15C82,2024-09-02,7.0,0.0,240.24,Cabinet Installation work
TE-11686F4D,EMP-002,PROJ-A0479F56,JOB-D9E15C82,2024-09-03,8.0,2.0,464.64,Cabinet Installation work
TE-989EEB20,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-09-04,8.0,0.5,288.75,Cabinet Installation work
TE-3C7E7846,EMP-002,PROJ-A0479F56,JOB-D9E15C82,2024-09-04,6.0,0.0,253.44,Cabinet Installation work
TE-78749048,EMP-004,PROJ-A0479F56,JOB-D9E15C82,2024-09-05,8.0,1.5,338.25,Cabinet Installation work
TE-04EA3AA1,EMP-005,PROJ-A0479F56,JOB-D9E15C82,2024-09-05,8.0,2.0,246.84,Cabinet Installation work
TE-7D88FD88,EMP-003,PROJ-A0479F56,JOB-D9E15C82,2024-09-06,8.0,2.0,377.52,Cabinet Installation work
TE-92DDEE9F,EMP-002,PROJ-A0479F56,JOB-234CC586,2024-09-16,8.0,1.0,401.28,Paint work
TE-C6719FC2,EMP-004,PROJ-A0479F56,JOB-234CC586,2024-09-16,8.0,2.0,363.0,Paint work
TE-AE7C592B,EMP-003,PROJ-A0479F56,JOB-234CC586,2024-09-16,8.0,2.0,377.52,Paint work
TE-33EF4FCC,EMP-005,PROJ-A0479F56,JOB-234CC586,2024-09-17,8.0,2.0,246.84,Paint work
TE-E5B5EE92,EMP-003,PROJ-A0479F56,JOB-234CC586,2024-09-17,8.0,2.0,377.52,Paint work
TE-F6955EF6,EMP-004,PROJ-A0479F56,JOB-234CC586,2024-09-18,8.0,2.0,363.0,Paint work
TE-4887193B,EMP-003,PROJ-A0479F56,JOB-234CC586,2024-09-18,8.0,2.0,377.52,Paint work
TE-B85CB39F,EMP-002,PROJ-A0479F56,JOB-234CC586,2024-09-19,7.0,0.0,295.68,Paint work
TE-7A989F28,EMP-003,PROJ-A0479F56,JOB-234CC586,2024-09-19,8.0,2.0,377.52,Paint work
TE-449506BB,EMP-004,PROJ-A0479F56,JOB-234CC586,2024-09-19,8.0,1.5,338.25,Paint work
TE-FDE266BB,EMP-004,PROJ-A0479F56,JOB-547CC192,2024-09-19,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-9398910E,EMP-003,PROJ-A0479F56,JOB-547CC192,2024-09-19,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-207D3EBE,EMP-002,PROJ-A0479F56,JOB-547CC192,2024-09-20,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-93B0E5DE,EMP-002,PROJ-A0479F56,JOB-547CC192,2024-09-23,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-E2B919D4,EMP-004,PROJ-A0479F56,JOB-54487851,2024-09-23,6.0,0.0,198.0,Fixtures & Appliances work
TE-7A5A3453,EMP-005,PROJ-A0479F56,JOB-54487851,2024-09-23,8.0,2.0,246.84,Fixtures & Appliances work
TE-A547CA9F,EMP-003,PROJ-A0479F56,JOB-54487851,2024-09-23,6.0,0.0,205.92,Fixtures & Appliances work
TE-85DC1C37,EMP-004,PROJ-A0479F56,JOB-54487851,2024-09-24,8.0,0.0,264.0,Fixtures & Appliances work
TE-D40ADA75,EMP-003,PROJ-A0479F56,JOB-54487851,2024-09-24,6.0,0.0,205.92,Fixtures & Appliances work
TE-7EB3FC2E,EMP-005,PROJ-A0479F56,JOB-54487851,2024-09-24,8.0,2.0,246.84,Fixtures & Appliances work
TE-2AA4412E,EMP-002,PROJ-A0479F56,JOB-54487851,2024-09-25,8.0,2.0,464.64,Fixtures & Appliances work
TE-57E62025,EMP-003,PROJ-A0479F56,JOB-54487851,2024-09-26,8.0,2.0,377.52,Fixtures & Appliances work
TE-C9E77FEC,EMP-002,PROJ-A0479F56,JOB-54487851,2024-09-27,7.0,0.0,295.68,Fixtures & Appliances work
TE-912D5D55,EMP-003,PROJ-A0479F56,JOB-54487851,2024-09-27,8.0,2.0,377.52,Fixtures & Appliances work
TE-2E70A67E,EMP-004,PROJ-B781EA5C,JOB-02E3BC67,2024-08-02,8.0,2.0,363.0,Demolition work
TE-41D0A3B3,EMP-003,PROJ-B781EA5C,JOB-02E3BC67,2024-08-02,8.0,2.0,377.52,Demolition work
TE-2BDC4BDC,EMP-002,PROJ-B781EA5C,JOB-02E3BC67,2024-08-05,8.0,2.0,464.64,Demolition work
TE-22E3B6F8,EMP-005,PROJ-B781EA5C,JOB-02E3BC67,2024-08-05,8.0,2.0,246.84,Demolition work
TE-368B3348,EMP-003,PROJ-B781EA5C,JOB-02E3BC67,2024-08-05,8.0,2.0,377.52,Demolition work
TE-CC6A9F48,EMP-005,PROJ-B781EA5C,JOB-8E692462,2024-08-14,8.0,2.0,246.84,Insulation work
TE-E706D5DF,EMP-003,PROJ-B781EA5C,JOB-8E692462,2024-08-14,8.0,0.5,300.3,Insulation work
TE-220D1605,EMP-004,PROJ-B781EA5C,JOB-8E692462,2024-08-14,7.5,0.0,247.5,Insulation work
TE-8D827252,EMP-004,PROJ-B781EA5C,JOB-8E692462,2024-08-15,8.0,2.0,363.0,Insulation work
TE-D17A847E,EMP-005,PROJ-B781EA5C,JOB-8E692462,2024-08-16,8.0,2.0,246.84,Insulation work
TE-B269584E,EMP-004,PROJ-B781EA5C,JOB-8E692462,2024-08-16,8.0,2.0,363.0,Insulation work
TE-A459A2FE,EMP-003,PROJ-B781EA5C,JOB-19F86F16,2024-08-16,8.0,2.0,377.52,Drywall work
TE-A217E761,EMP-004,PROJ-B781EA5C,JOB-19F86F16,2024-08-19,8.0,2.0,363.0,Drywall work
TE-F9D77B7D,EMP-003,PROJ-B781EA5C,JOB-19F86F16,2024-08-19,8.0,2.0,377.52,Drywall work
TE-4BCC2269,EMP-002,PROJ-B781EA5C,JOB-19F86F16,2024-08-19,8.0,2.0,464.64,Drywall work
TE-0E6D4B0F,EMP-002,PROJ-B781EA5C,JOB-19F86F16,2024-08-20,8.0,2.0,464.64,Drywall work
TE-E4BCB04A,EMP-005,PROJ-B781EA5C,JOB-19F86F16,2024-08-20,8.0,2.0,246.84,Drywall work
TE-010E4F82,EMP-003,PROJ-B781EA5C,JOB-BEF75890,2024-08-20,6.0,0.0,205.92,Cabinet Installation work
TE-308F5C0D,EMP-002,PROJ-B781EA5C,JOB-BEF75890,2024-08-20,6.0,0.0,253.44,Cabinet Installation work
TE-336466FB,EMP-004,PROJ-B781EA5C,JOB-BEF75890,2024-08-20,8.0,1.5,338.25,Cabinet Installation work
TE-4DE482F6,EMP-003,PROJ-B781EA5C,JOB-BEF75890,2024-08-21,8.0,2.0,377.52,Cabinet Installation work
TE-CE0D064C,EMP-004,PROJ-B781EA5C,JOB-BEF75890,2024-08-22,6.0,0.0,198.0,Cabinet Installation work
TE-3E49EA2F,EMP-003,PROJ-B781EA5C,JOB-BEF75890,2024-08-22,8.0,0.5,300.3,Cabinet Installation work
TE-A3E258BF,EMP-002,PROJ-B781EA5C,JOB-BEF75890,2024-08-22,6.0,0.0,253.44,Cabinet Installation work
TE-01A8DC32,EMP-002,PROJ-B781EA5C,JOB-BEF75890,2024-08-23,8.0,2.0,464.64,Cabinet Installation work
TE-E50DE00C,EMP-002,PROJ-B781EA5C,JOB-BEF75890,2024-08-26,7.0,0.0,295.68,Cabinet Installation work
TE-B3E4FE3B,EMP-004,PROJ-B781EA5C,JOB-BEF75890,2024-08-26,8.0,0.0,264.0,Cabinet Installation work
TE-F4C15E9E,EMP-005,PROJ-B781EA5C,JOB-BEF75890,2024-08-26,8.0,2.0,246.84,Cabinet Installation work
TE-6328B67E,EMP-005,PROJ-B781EA5C,JOB-BEF75890,2024-08-27,8.0,2.0,246.84,Cabinet Installation work
TE-8A7F06B0,EMP-004,PROJ-B781EA5C,JOB-BEF75890,2024-08-27,8.0,2.0,363.0,Cabinet Installation work
TE-62BECD79,EMP-002,PROJ-B781EA5C,JOB-BEF75890,2024-08-28,8.0,2.0,464.64,Cabinet Installation work
TE-80AFDA95,EMP-005,PROJ-B781EA5C,JOB-BEF75890,2024-08-28,8.0,2.0,246.84,Cabinet Installation work
TE-AD566262,EMP-004,PROJ-B781EA5C,JOB-EF2EB86B,2024-09-05,8.0,2.0,363.0,Paint work
TE-D5A541CF,EMP-005,PROJ-B781EA5C,JOB-EF2EB86B,2024-09-06,8.0,2.0,246.84,Paint work
TE-58009A9A,EMP-003,PROJ-B781EA5C,JOB-D027EB2E,2024-09-09,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-F43C1479,EMP-004,PROJ-B781EA5C,JOB-D027EB2E,2024-09-09,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-D1F44103,EMP-002,PROJ-B781EA5C,JOB-D027EB2E,2024-09-10,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-845D53AE,EMP-004,PROJ-B781EA5C,JOB-D027EB2E,2024-09-10,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-DCBA894D,EMP-003,PROJ-B781EA5C,JOB-D027EB2E,2024-09-10,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-98D45F5F,EMP-004,PROJ-B781EA5C,JOB-2FF48633,2024-09-10,8.0,2.0,363.0,Fixtures & Appliances work
TE-32240F4F,EMP-003,PROJ-B781EA5C,JOB-2FF48633,2024-09-10,8.0,0.0,274.56,Fixtures & Appliances work
TE-BF3DDFCF,EMP-005,PROJ-B781EA5C,JOB-2FF48633,2024-09-11,8.0,2.0,246.84,Fixtures & Appliances work
TE-9FB47319,EMP-002,PROJ-B781EA5C,JOB-2FF48633,2024-09-11,8.0,1.5,432.96,Fixtures & Appliances work
TE-E1CF8413,EMP-003,PROJ-B781EA5C,JOB-2FF48633,2024-09-12,7.0,0.0,240.24,Fixtures & Appliances work
TE-E38D31FD,EMP-002,PROJ-B781EA5C,JOB-2FF48633,2024-09-12,5.5,0.0,232.32,Fixtures & Appliances work
TE-2F3F5D1E,EMP-004,PROJ-B781EA5C,JOB-2FF48633,2024-09-12,8.0,0.5,288.75,Fixtures & Appliances work
TE-93430BF2,EMP-004,PROJ-B781EA5C,JOB-2FF48633,2024-09-13,7.5,0.0,247.5,Fixtures & Appliances work
TE-129A232F,EMP-003,PROJ-B781EA5C,JOB-2FF48633,2024-09-13,5.5,0.0,188.76,Fixtures & Appliances work
TE-663B46C8,EMP-002,PROJ-B781EA5C,JOB-2FF48633,2024-09-13,6.5,0.0,274.56,Fixtures & Appliances work
TE-B3149D01,EMP-004,PROJ-B781EA5C,JOB-B3856D9E,2024-09-13,8.0,2.0,363.0,Final Cleanup & Punch work
TE-F0FF8A5C,EMP-005,PROJ-B781EA5C,JOB-B3856D9E,2024-09-13,8.0,2.0,246.84,Final Cleanup & Punch work
TE-39AF4C4B,EMP-004,PROJ-921F52BF,JOB-73EDACC0,2024-08-26,2.5,0.0,82.5,Labor work
TE-DD7C0BF0,EMP-005,PROJ-921F52BF,JOB-73EDACC0,2024-08-26,3.5,0.0,78.54,Labor work
TE-1409D52C,EMP-002,PROJ-921F52BF,JOB-73EDACC0,2024-08-27,4.0,0.0,168.96,Labor work
TE-2B2BBA78,EMP-003,PROJ-921F52BF,JOB-73EDACC0,2024-08-28,1.0,0.0,34.32,Labor work
TE-1AA80F98,EMP-005,PROJ-921F52BF,JOB-73EDACC0,2024-08-28,2.0,0.0,44.88,Labor work
TE-A8B75928,EMP-004,PROJ-921F52BF,JOB-73EDACC0,2024-08-28,1.0,0.0,33.0,Labor work
TE-B8F55C1E,EMP-002,PROJ-921F52BF,JOB-73EDACC0,2024-08-29,2.0,0.0,84.48,Labor work
TE-014C868E,EMP-005,PROJ-921F52BF,JOB-73EDACC0,2024-08-29,3.0,0.0,67.32,Labor work
TE-58046260,EMP-004,PROJ-921F52BF,JOB-73EDACC0,2024-08-30,4.5,0.0,148.5,Labor work
TE-1354479E,EMP-003,PROJ-21938DC6,JOB-59B0B704,2024-09-17,8.0,2.0,377.52,Demolition work
TE-0FCAF39B,EMP-003,PROJ-21938DC6,JOB-59B0B704,2024-09-18,8.0,2.0,377.52,Demolition work
TE-5CD53CE6,EMP-003,PROJ-21938DC6,JOB-59B0B704,2024-09-19,8.0,2.0,377.52,Demolition work
TE-862A40C7,EMP-002,PROJ-21938DC6,JOB-59B0B704,2024-09-19,8.0,1.0,401.28,Demolition work
TE-5CC7677F,EMP-004,PROJ-21938DC6,JOB-59B0B704,2024-09-19,8.0,2.0,363.0,Demolition work
TE-16D52ECA,EMP-005,PROJ-21938DC6,JOB-59B0B704,2024-09-20,8.0,2.0,246.84,Demolition work
TE-23C05F82,EMP-002,PROJ-21938DC6,JOB-CEEA1F5E,2024-10-04,8.0,2.0,464.64,Insulation work
TE-D52559E1,EMP-004,PROJ-21938DC6,JOB-230B8F88,2024-10-07,8.0,2.0,363.0,Drywall work
TE-E0D93810,EMP-005,PROJ-21938DC6,JOB-230B8F88,2024-10-07,8.0,2.0,246.84,Drywall work
TE-11297EF3,EMP-004,PROJ-21938DC6,JOB-230B8F88,2024-10-08,8.0,2.0,363.0,Drywall work
TE-9320602A,EMP-003,PROJ-21938DC6,JOB-230B8F88,2024-10-09,8.0,2.0,377.52,Drywall work
TE-E24FB6B1,EMP-004,PROJ-21938DC6,JOB-230B8F88,2024-10-09,8.0,2.0,363.0,Drywall work
TE-D23938F9,EMP-004,PROJ-21938DC6,JOB-230B8F88,2024-10-10,8.0,2.0,363.0,Drywall work
TE-E000BECB,EMP-003,PROJ-21938DC6,JOB-230B8F88,2024-10-10,8.0,2.0,377.52,Drywall work
TE-2FEE5942,EMP-005,PROJ-21938DC6,JOB-230B8F88,2024-10-11,8.0,2.0,246.84,Drywall work
TE-2F7FE000,EMP-003,PROJ-21938DC6,JOB-953309AC,2024-10-11,8.0,2.0,377.52,Cabinet Installation work
TE-6A05E54E,EMP-002,PROJ-21938DC6,JOB-953309AC,2024-10-14,7.0,0.0,295.68,Cabinet Installation work
TE-7119AAF0,EMP-005,PROJ-21938DC6,JOB-953309AC,2024-10-15,8.0,2.0,246.84,Cabinet Installation work
TE-81DC034C,EMP-003,PROJ-21938DC6,JOB-953309AC,2024-10-16,5.5,0.0,188.76,Cabinet Installation work
TE-4173E2DE,EMP-002,PROJ-21938DC6,JOB-953309AC,2024-10-16,4.5,0.0,190.08,Cabinet Installation work
TE-E2D4061B,EMP-003,PROJ-21938DC6,JOB-953309AC,2024-10-17,4.5,0.0,154.44,Cabinet Installation work
TE-DFD8FC63,EMP-005,PROJ-21938DC6,JOB-953309AC,2024-10-17,8.0,0.0,179.52,Cabinet Installation work
TE-63F631B8,EMP-004,PROJ-21938DC6,JOB-953309AC,2024-10-18,8.0,2.0,363.0,Cabinet Installation work
TE-AE4742D6,EMP-003,PROJ-21938DC6,JOB-953309AC,2024-10-21,4.5,0.0,154.44,Cabinet Installation work
TE-9B2819FB,EMP-004,PROJ-21938DC6,JOB-953309AC,2024-10-21,3.5,0.0,115.5,Cabinet Installation work
TE-288CAE23,EMP-002,PROJ-21938DC6,JOB-953309AC,2024-10-21,2.5,0.0,105.6,Cabinet Installation work
TE-950AA809,EMP-003,PROJ-21938DC6,JOB-953309AC,2024-10-22,4.0,0.0,137.28,Cabinet Installation work
TE-AC886155,EMP-004,PROJ-21938DC6,JOB-953309AC,2024-10-22,4.5,0.0,148.5,Cabinet Installation work
TE-EDD227E0,EMP-005,PROJ-21938DC6,JOB-953309AC,2024-10-22,5.5,0.0,123.42,Cabinet Installation work
TE-1D30CAC0,EMP-005,PROJ-21938DC6,JOB-1CECCCEF,2024-11-04,8.0,2.0,246.84,Paint work
TE-04C904B5,EMP-004,PROJ-21938DC6,JOB-1CECCCEF,2024-11-04,8.0,2.0,363.0,Paint work
TE-CA442D17,EMP-002,PROJ-21938DC6,JOB-1CECCCEF,2024-11-04,8.0,2.0,464.64,Paint work
TE-E3FCFC5C,EMP-004,PROJ-21938DC6,JOB-1CECCCEF,2024-11-05,8.0,2.0,363.0,Paint work
TE-3D1D0DE5,EMP-005,PROJ-21938DC6,JOB-1CECCCEF,2024-11-05,8.0,2.0,246.84,Paint work
TE-B1B52084,EMP-003,PROJ-21938DC6,JOB-9050E8E0,2024-11-05,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-C8A8CC0D,EMP-005,PROJ-21938DC6,JOB-9050E8E0,2024-11-05,8.0,2.0,246.84,Finish Carpentry & Trim work
TE-98608EF4,EMP-002,PROJ-21938DC6,JOB-9050E8E0,2024-11-06,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-56DEC893,EMP-004,PROJ-21938DC6,JOB-9050E8E0,2024-11-06,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-71087E73,EMP-002,PROJ-21938DC6,JOB-9050E8E0,2024-11-07,8.0,2.0,464.64,Finish Carpentry & Trim work
TE-35A77A27,EMP-003,PROJ-21938DC6,JOB-9050E8E0,2024-11-07,8.0,2.0,377.52,Finish Carpentry & Trim work
TE-ACF658DE,EMP-004,PROJ-21938DC6,JOB-9050E8E0,2024-11-08,8.0,2.0,363.0,Finish Carpentry & Trim work
TE-5D035436,EMP-003,PROJ-21938DC6,JOB-35A3D9BF,2024-11-11,8.0,0.0,274.56,Fixtures & Appliances work
TE-35B3DBB2,EMP-005,PROJ-21938DC6,JOB-35A3D9BF,2024-11-12,8.0,1.5,230.01,Fixtures & Appliances work
TE-A19F26F3,EMP-004,PROJ-21938DC6,JOB-35A3D9BF,2024-11-12,6.0,0.0,198.0,Fixtures & Appliances work
